Reading,Currency,Max,Min,Mean,Vol,FD,R
30,GBP_EUR,1.158,1.1575,1.1577001,0.0005,8380.0,7.07e-05
30,USD_CAD,1.34615,1.34595,1.3460295,0.0002,15550.0,-0.0001001
30,USD_JPY,138.7505,138.698,138.726325,0.0525,39.23809523809524,0.0001549
30,USD_MXN,19.3037,19.296865,19.3022989,0.006835,645.2084857351865,-6.9e-06
30,EUR_USD,1.03615,1.03585,1.0359661,0.0003,9633.333333333334,0.0001085
30,EUR_JPY,143.735,143.6925,143.7151222,0.0425,46.588235294117645,0.0002598
30,USD_CZK,23.5044,23.4832,23.4875594,0.0212,207.0754716981132,-4.67e-05
30,USD_PLN,4.5201025,4.5185205,4.5194736,0.001582,1934.260429835651,-7.03e-05
30,USD_INR,81.6365,81.6365,81.6365,0.0,N/A,-1.2e-06
31,AUD_USD,0.6672,0.6668,0.6670443,0.0004,9725.0,-7.57e-05
31,GBP_EUR,1.157875,1.1576,1.1577496,0.000275,5236.363636363636,4.28e-05
31,USD_CAD,1.34635,1.34595,1.3460985,0.0004,16375.0,5.13e-05
31,USD_JPY,138.7475,138.7085,138.7234139,0.039,45.8974358974359,-2.1e-05
31,USD_MXN,19.30355,19.30188,19.3027983,0.00167,562.874251497006,2.59e-05
31,EUR_USD,1.03615,1.03574,1.0358627,0.00041,8414.634146341463,-9.98e-05
31,EUR_JPY,143.73,143.679,143.6966917,0.051,50.0,-0.0001282
31,USD_CZK,23.50275,23.4767,23.4885936,0.02605,80.99808061420346,4.4e-05
31,USD_PLN,4.5208285,4.5192,4.5198044,0.0016285,3309.7942892232118,7.32e-05
31,USD_INR,81.6365,81.6365,81.6365,0.0,N/A,0.0
32,AUD_USD,0.6673,0.667,0.667176,0.0003,7600.0,0.0001974
32,GBP_EUR,1.1577,1.1575,1.1576063,0.0002,10100.0,-0.0001238
32,USD_CAD,1.346155,1.34585,1.3459908,0.000305,8032.786885245901,-8e-05
32,USD_JPY,138.714,138.648,138.6737889,0.066,70.45454545454545,-0.0003577
32,USD_MXN,19.305815,19.30016,19.3015919,0.005655,1421.7506631299734,-6.25e-05
32,EUR_USD,1.03615,1.03575,1.0360282,0.0004,7950.0,0.0001598
32,EUR_JPY,143.685,143.646,143.6674889,0.039,74.35897435897436,-0.0002032
32,USD_CZK,23.4906,23.47325,23.4848956,0.01735,61.671469740634,-0.0001574
32,USD_PLN,4.520023,4.518246,4.5191906,0.001777,2763.083849184018,-0.0001358
